# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1300441     10 0.48485 0.48590 42.10945   0.15270  0.00540  0.01317  1.00000
SN: 1329622     10 0.48607 0.48727 42.11793   0.23520  0.00530  0.03793  0.99970
SN: 1332689     10 0.48766 0.48824 42.37553   0.19940  0.00530  0.02423  1.00000
SN: 1296963     10 0.48813 0.48917 42.20838   0.14430  0.00530  0.03323  0.99998
SN: 1298266     10 0.48930 0.49038 42.24794   0.24960  0.00530  0.08883  0.99997
SN: 1319840     10 0.48970 0.49025 42.21016   0.13090  0.00530  0.03367  1.00000
SN: 1876533     10 0.48981 0.49100 42.18136   0.16370  0.00530  0.13463  1.00000
SN: 1811099     10 0.49007 0.49058 42.63954   0.20760  0.00530  0.05764  0.99943
SN: 1386047     10 0.49181 0.49300 42.28592   0.14160  0.00530  0.08083  1.00000
SN: 1302117     10 0.49238 0.49349 42.32011   0.20440  0.00530  0.00978  0.99996
SN: 1376168     10 0.49239 0.49348 42.31611   0.16440  0.00530  0.05206  0.92525
SN: 1896111     10 0.49243 0.49364 42.07790   0.17170  0.00530  0.01871  1.00000
SN: 1292145     10 0.49245 0.49300 42.43217   0.23770  0.00530  0.02718  0.99999
SN: 1254070     10 0.49252 0.49305 42.17122   0.12570  0.00530  0.01743  1.00000
SN: 1305350     10 0.49263 0.49382 42.36357   0.26080  0.00530  0.05156  0.99949
SN: 1339703     10 0.49272 0.49383 42.05169   0.14170  0.00530  0.02176  0.99993
SN: 1253895     10 0.49276 0.49331 41.92358   0.14010  0.00530  0.09925  0.99653
SN: 1250435     10 0.49292 0.49418 42.12149   0.14410  0.00530  0.02738  0.99999
SN: 1318689     10 0.49338 0.49392 42.31072   0.16630  0.00530  0.01267  1.00000
SN: 1258500     10 0.49383 0.49502 41.98873   0.20110  0.00530  0.22758  0.99892
SN: 1279488     10 0.49412 0.49532 42.23405   0.23550  0.00530  0.10090  0.99944
SN: 1703072     10 0.49417 0.49475 41.91258   0.16190  0.00530  0.04559  0.99995
SN: 1254299     10 0.49500 0.49625 42.14771   0.15070  0.00530  0.02587  1.00000
SN: 1343208     10 0.49500 0.49558 42.11675   0.14470  0.00530  0.01996  1.00000
SN: 1305504     10 0.49559 0.49679 42.23889   0.14080  0.00530  0.02299  1.00000
SN: 1264375     10 0.49572 0.49690 42.33971   0.22780  0.00530  0.23572  0.99999
SN: 1303140     10 0.49592 0.49718 42.50089   0.13680  0.00530  0.04549  1.00000
SN: 1310182     10 0.49611 0.49720 42.02483   0.13010  0.00530  0.04708  1.00000
SN: 1346758     10 0.49650 0.49770 42.33010   0.18180  0.00520  0.02360  0.99998
SN: 1810037     10 0.49650 0.49761 42.32760   0.24840  0.00520  0.06005  0.99995
SN: 1246529     10 0.49677 0.49797 42.14055   0.15450  0.00520  0.05399  1.00000
SN: 1880429     10 0.49707 0.49816 42.00087   0.24740  0.00520  0.04288  0.97722
SN: 1342906     10 0.49743 0.49800 41.94649   0.12600  0.00520  0.02556  1.00000
SN: 1293465     10 0.49801 0.49920 42.34098   0.35170  0.00520  0.03228  0.99121
SN: 1263829     10 0.50070 0.50128 42.37043   0.19750  0.00520  0.07772  1.00000
SN: 1253046     10 0.50134 0.50192 42.29643   0.10780  0.00520  0.01675  1.00000
SN: 1901803     10 0.50262 0.50383 42.60589   0.17260  0.00520  0.03318  0.99991
SN: 1337272     10 0.50275 0.50400 42.35531   0.16030  0.00520  0.02044  1.00000
SN: 1389074     10 0.50285 0.50390 42.23642   0.15140  0.00520  0.01418  1.00000
SN: 1341857     10 0.50314 0.50373 42.35822   0.20850  0.00520  0.02276  1.00000
SN: 1346139     10 0.50323 0.50379 42.44263   0.20390  0.00520  0.06982  0.99998
SN: 1264948     10 0.50394 0.50502 42.20669   0.17280  0.00520  0.04326  1.00000
SN: 1532057     10 0.50397 0.50504 42.26130   0.12030  0.00520  0.03213  1.00000
SN: 1293006     10 0.50436 0.50562 42.19890   0.20120  0.00520  0.07810  0.99997
SN: 1323349     10 0.50491 0.50610 42.41706   0.17620  0.00520  0.08230  0.99988
SN: 1293921     10 0.50492 0.50552 42.29998   0.11710  0.00520  0.04318  1.00000
SN: 1254670     10 0.50495 0.50550 41.94331   0.15100  0.00520  0.02664  1.00000
SN: 1258289     10 0.50509 0.50629 42.23304   0.20200  0.00520  0.06802  0.99999
SN: 1281879     10 0.50547 0.50657 42.25569   0.18930  0.00520  0.06593  0.99999
SN: 1891261     10 0.50558 0.50614 42.07831   0.13530  0.00520  0.08211  0.99996
SN: 1473027     10 0.50566 0.50617 42.22713   0.14170  0.00520  0.02715  1.00000
SN: 1504096     10 0.50582 0.50709 42.43579   0.22580  0.00520  0.05015  0.99995
SN: 1335472     10 0.50597 0.50705 42.24163   0.10170  0.00520  0.03291  1.00000
SN: 1343759     10 0.50617 0.50677 42.17086   0.13030  0.00520  0.01788  0.99999
SN: 1329663     10 0.50765 0.50826 42.28132  215.61630  0.00510  0.08195  0.00000
SN: 1323988     10 0.50816 0.50924 42.18207   0.18180  0.00510  0.02311  1.00000
SN: 1263062     10 0.50827 0.50950 42.06410   0.12870  0.00510  0.02046  1.00000
SN: 1368482     10 0.50847 0.50967 42.45543   0.16940  0.00510  0.01598  1.00000
SN: 1370944     10 0.50947 0.51057 42.24795   0.13820  0.00510  0.02156  0.99991
SN: 1780122     10 0.50987 0.51096 41.88314   0.20780  0.00510  0.02066  1.00000
SN: 1876204     10 0.51008 0.51067 42.31079   0.17320  0.00510  0.02819  1.00000
SN: 1341502     10 0.51064 0.51185 42.39958   0.15270  0.00510  0.07013  0.99999
SN: 1291155     10 0.51089 0.51213 42.04526   0.13920  0.00510  0.04028  1.00000
SN: 1889022     10 0.51127 0.51240 42.47364   0.16480  0.00510  0.01241  1.00000
SN: 1256432     10 0.51130 0.51183 42.23090   0.12410  0.00510  0.05190  1.00000
SN: 1332392     10 0.51197 0.51318 42.51742   0.19460  0.00510  0.03830  0.99840
SN: 1898108     10 0.51204 0.51325 42.38199   0.12230  0.00510  0.02689  1.00000
SN: 1440057     10 0.51228 0.51352 42.30957   0.13400  0.00510  0.03186  1.00000
SN: 1259538     10 0.51244 0.51363 42.40029   0.14050  0.00510  0.01427  1.00000
SN: 1889090     10 0.51290 0.51400 42.27935   0.12810  0.00510  0.04246  1.00000
SN: 1320762     10 0.51339 0.51445 42.26070   0.18260  0.00510  0.05300  0.99999
SN: 1883166     10 0.51351 0.51473 42.33296   0.15600  0.00510  0.01658  1.00000
SN: 1300470     10 0.51413 0.51520 42.59426   0.23440  0.00510  0.08771  0.99978
SN: 1370135     10 0.51615 0.51724 42.51913   0.18320  0.00510  0.01728  0.99996
SN: 1342647     10 0.51618 0.51725 42.36263   0.19510  0.00510  0.06235  1.00000
SN: 1922405     10 0.51619 0.51671 42.47006   0.16040  0.00510  0.01145  1.00000
SN: 1338430     10 0.51717 0.51830 42.14820   0.09250  0.00510  0.01906  1.00000
SN: 1502029     10 0.51797 0.51921 42.24467   0.12070  0.00510  0.01665  1.00000
SN: 1332614     10 0.51856 0.51917 42.58686   0.17160  0.00510  0.03060  0.99999
SN: 1659122     10 0.51872 0.51927 42.10197   0.28160  0.00510  0.02834  0.28440
SN: 1304501     10 0.51882 0.51991 42.55579   0.23690  0.00510  0.08794  0.99904
SN: 1252225     10 0.51956 0.52014 43.18942  180.31230  0.00500  0.08159  0.00000
SN: 1901257     10 0.51978 0.52100 42.61818   0.21710  0.00500  0.03422  1.00000
SN: 1314847     10 0.52053 0.52173 42.27590   0.15330  0.00500  0.01938  1.00000
SN: 1258422     10 0.52105 0.52227 42.40927   0.20080  0.00500  0.19737  1.00000
SN: 1257602     10 0.52211 0.52271 42.36011   0.12630  0.00500  0.01467  1.00000
SN: 1385187     10 0.52212 0.52319 42.36956   0.15830  0.00500  0.10733  0.99742
SN: 1341459     10 0.52219 0.52341 42.10588   0.12920  0.00500  0.02373  1.00000
SN: 1286881     10 0.52280 0.52334 42.38450   0.13430  0.00500  0.01655  1.00000
SN: 1335671     10 0.52427 0.52480 42.28404   0.09890  0.00500  0.01557  1.00000
SN: 1514059     10 0.52427 0.52480 42.81607   0.25440  0.00500  0.03657  0.99868
SN: 1915184     10 0.52460 0.52582 42.36893   0.16440  0.00500  0.02851  1.00000
SN: 1258330     10 0.52473 0.52595 42.14520   0.15230  0.00500  0.02520  1.00000
SN: 1780287     10 0.52494 0.52620 42.22349   0.16190  0.00500  0.04119  0.99993
SN: 1295285     10 0.52513 0.52634 42.32296   0.11500  0.00500  0.02093  1.00000
SN: 1294806     10 0.52535 0.52588 42.38965   0.15700  0.00500  0.03286  1.00000
SN: 1329795     10 0.52558 0.52669 42.45333   0.14830  0.00500  0.03856  0.99976
SN: 1257144     10 0.52559 0.52670 42.46696   0.20020  0.00500  0.02353  0.99726
SN: 1303197     10 0.52562 0.52682 42.21971   0.12590  0.00500  0.01134  1.00000
SN: 1645195     10 0.52580 0.52692 42.41977   0.13010  0.00500  0.03432  1.00000
SN: 1322229     10 0.52612 0.52736 42.22684   0.22190  0.00500  0.04920  0.99991
SN: 1320126     10 0.52685 0.52795 42.44133   0.19020  0.00500  0.05298  0.99933
SN: 1302564     10 0.52716 0.52840 42.16770   0.15900  0.00500  0.01750  1.00000
SN: 1261259     10 0.52723 0.52786 42.38942   0.11510  0.00500  0.05964  1.00000
SN: 1251536     10 0.52727 0.52851 42.64404   0.18690  0.00500  0.02765  1.00000
SN: 1250532     10 0.52770 0.52893 42.69199   0.17480  0.00500  0.02242  0.99996
SN: 1371206     10 0.52779 0.52839 42.39378   0.17430  0.00500  0.01978  0.96693
SN: 1673068     10 0.52779 0.52838 42.39987   0.14370  0.00500  0.02001  1.00000
SN: 1259006     10 0.52790 0.52913 42.30214   0.17240  0.00500  0.02420  0.99999
SN: 1334742     10 0.52809 0.52919 42.48058   0.35020  0.00500  0.03839  0.99997
SN: 1260889     10 0.52885 0.52993 42.43749   0.15690  0.00500  0.03791  1.00000
SN: 1262736     10 0.52929 0.53050 42.30471   0.17230  0.00500  0.08445  1.00000
SN: 1304503     10 0.52971 0.53030 42.27999   0.13410  0.00500  0.01324  1.00000
SN: 1324544     10 0.52973 0.53027 42.33298   0.20950  0.00500  0.05893  0.99472
SN: 1490034     10 0.53002 0.53058 42.70809   0.20460  0.00500  0.01650  0.99998
SN: 1817269     10 0.53009 0.53070 42.41469   0.15310  0.00500  0.02129  1.00000
SN: 1302346     10 0.53042 0.53152 42.61110   0.17240  0.00500  0.02581  0.99986
SN: 1472020     10 0.53112 0.53169 42.42247   0.19910  0.00490  0.02078  1.00000
SN: 1338471     10 0.53116 0.53228 42.64801   0.18260  0.00490  0.02629  1.00000
SN: 1246758     10 0.53127 0.53249 42.13407   0.14720  0.00490  0.01790  1.00000
SN: 1278820     10 0.53127 0.53252 42.48078   0.23180  0.00490  0.03004  0.99808
SN: 1261233     10 0.53166 0.53225 42.34457   0.13780  0.00490  0.02969  1.00000
SN: 1550103     10 0.53166 0.53223 42.53470   0.17060  0.00490  0.01787  0.99767
SN: 1346628     10 0.53191 0.53253 42.36514   0.19850  0.00490  0.03275  0.99999
SN: 1337703     10 0.53225 0.53281 42.06416   0.12400  0.00490  0.01994  1.00000
SN: 1259771     10 0.53232 0.53341 42.37212   0.15300  0.00490  0.02885  0.99999
SN: 1295249     10 0.53251 0.53309 42.65051   0.16760  0.00490  0.01743  0.99997
SN: 1574017     10 0.53287 0.53399 42.53234   0.13520  0.00490  0.05957  0.90036
SN: 1254000     10 0.53300 0.53356 42.82418   0.21330  0.00490  0.05337  0.99926
SN: 1297061     10 0.53387 0.53445 42.69075   0.23370  0.00490  0.05365  0.99911
SN: 1536021     10 0.53410 0.53524 42.43808   0.17050  0.00490  0.05169  0.99998
SN: 1470063     10 0.53547 0.53605 42.72729   0.28830  0.00490  0.02649  1.00000
SN: 1339425     10 0.53579 0.53633 42.66360   0.21280  0.00490  0.05145  0.99831
SN: 1289714     10 0.53582 0.53638 42.72956   0.18530  0.00490  0.05302  0.99995
SN: 1254002     10 0.53591 0.53644 42.42693   0.14690  0.00490  0.03904  0.99999
SN: 1770487     10 0.53644 0.53770 42.07821   0.84650  0.00490  0.04279  0.01770
SN: 1876305     10 0.53667 0.53784 42.40995   0.13670  0.00490  0.01139  0.99324
SN: 1313026     10 0.53696 0.53752 42.52895   0.17940  0.00490  0.02968  0.99999
SN: 1644290     10 0.53730 0.53786 42.42939   0.14620  0.00490  0.02903  1.00000
SN: 1934253     10 0.53739 0.53800 42.42262   0.14300  0.00490  0.01721  1.00000
SN: 1912110     10 0.53763 0.53873 42.14117   0.16150  0.00490  0.04947  0.99987
SN: 1260568     10 0.53805 0.53864 42.48200   0.20050  0.00490  0.04527  0.99996
SN: 1636043     10 0.53944 0.54055 42.54575   0.12560  0.00490  0.05283  0.99972
SN: 1291159     10 0.53976 0.54102 42.44023   0.18950  0.00490  0.02233  0.99997
SN: 1252364     10 0.54134 0.54251 42.30967   0.17710  0.00490  0.03524  1.00000
SN: 1474020     10 0.54148 0.54211 42.40264   0.22450  0.00490  0.05262  1.00000
SN: 1324542     10 0.54154 0.54210 42.55863   0.17960  0.00490  0.01454  0.99985
SN: 1324685     10 0.54183 0.54244 42.45026   0.13720  0.00490  0.06637  1.00000
SN: 1341000     10 0.54203 0.54259 42.46881   0.18500  0.00490  0.04475  0.97741
SN: 1861210     10 0.54229 0.54285 42.53994   0.15670  0.00490  0.05902  1.00000
SN: 1340728     10 0.54277 0.54400 43.06455  226.91040  0.00490  0.07059  0.00000
SN: 1367408     10 0.54306 0.54366 42.60578   0.15010  0.00490  0.02746  0.99999
SN: 1302055     10 0.54327 0.54383 42.83080   0.21500  0.00490  0.04558  0.99991
SN: 1322954     10 0.54327 0.54385 42.47405   0.21070  0.00490  0.06014  0.99953
SN: 1290995     10 0.54351 0.54410 42.31499   0.12300  0.00490  0.03894  0.99995
SN: 1928157     10 0.54379 0.54505 42.58987   0.10110  0.00490  0.02149  1.00000
SN: 1264049     10 0.54397 0.54508 42.23976   0.12820  0.00480  0.02398  0.99991
SN: 1297353     10 0.54402 0.54459 42.14679   0.13610  0.00480  0.04011  0.99976
SN: 1547048     10 0.54454 0.54579 42.24927   0.14530  0.00480  0.05863  0.99980
SN: 1945116     10 0.54469 0.54525 42.59529   0.12710  0.00480  0.03765  1.00000
SN: 1644213     10 0.54509 0.54622 42.46162   0.16100  0.00480  0.01717  1.00000
SN: 1641288     10 0.54529 0.54642 42.51886   0.16110  0.00480  0.03760  0.99925
SN: 1306980     10 0.54674 0.54789 42.49279   0.23170  0.00480  0.02842  0.99996
SN: 1530098     10 0.54758 0.54873 43.18611  208.06330  0.00480  0.05168  0.00000
SN: 1899065     10 0.54762 0.54877 42.37735   0.16920  0.00480  0.08530  0.99989
SN: 1291733     10 0.54784 0.54895 42.09715   0.78450  0.00480  0.03579  0.03100
SN: 1906545     10 0.54806 0.54930 42.80587   0.19910  0.00480  0.01485  0.99993
SN: 1389210     10 0.54865 0.54921 42.51608   0.12430  0.00480  0.03860  0.99996
SN: 1891082     10 0.54871 0.55000 42.56680   0.14680  0.00480  0.01989  1.00000
SN: 1297157     10 0.54888 0.54947 42.52211   0.15830  0.00480  0.03475  1.00000
SN: 1643316     10 0.54894 0.54950 42.28374   2.62680  0.00480  0.02807  0.00420
SN: 1258802     10 0.54947 0.55063 42.34191   0.16100  0.00480  0.02494  1.00000
SN: 1249264     10 0.54968 0.55081 42.66720   0.13000  0.00480  0.05647  1.00000
SN: 1331344     10 0.54993 0.55122 42.67063   0.18570  0.00480  0.03514  1.00000
SN: 1574062     10 0.55020 0.55144 42.78709   0.14030  0.00480  0.03453  1.00000
SN: 1260000     10 0.55060 0.55172 42.73633   0.16160  0.00480  0.01999  1.00000
SN: 1570024     10 0.55064 0.55123 42.41763   0.12150  0.00480  0.05549  0.99999
SN: 1368111     10 0.55095 0.55205 42.34104   0.12920  0.00480  0.02713  1.00000
SN: 1880545     10 0.55111 0.55227 42.41216   0.18910  0.00480  0.04817  0.99808
SN: 1306736     10 0.55145 0.55200 42.37308   0.19780  0.00480  0.02746  0.99990
SN: 1250925     10 0.55146 0.55269 42.38332   0.19750  0.00480  0.04718  1.00000
SN: 1315818     10 0.55218 0.55274 42.69691   0.16140  0.00480  0.05228  0.99997
SN: 1260551     10 0.55236 0.55292 42.28105   0.14630  0.00480  0.05628  1.00000
SN: 1896254     10 0.55283 0.55339 42.53422   0.14270  0.00480  0.01455  0.99998
SN: 1252142     10 0.55288 0.55345 42.58161   0.13410  0.00480  0.02530  1.00000
SN: 1878756     10 0.55294 0.55419 42.82303   0.26440  0.00480  0.06661  0.67120
SN: 1264631     10 0.55299 0.55424 42.20001   0.17750  0.00480  0.02885  1.00000
SN: 1366195     10 0.55313 0.55439 42.31050   0.11530  0.00480  0.05191  0.99999
SN: 1341426     10 0.55321 0.55432 42.59458   0.18840  0.00480  0.01458  0.99996
SN: 1444028     10 0.55372 0.55484 42.57917   0.16030  0.00480  0.02353  1.00000
SN: 1439028     10 0.55424 0.55550 42.40521   0.15130  0.00480  0.02844  1.00000
SN: 1912020     10 0.55436 0.55496 42.49853   0.07950  0.00480  0.02780  1.00000
SN: 1321492     10 0.55467 0.55583 42.33464   0.19200  0.00480  0.04093  0.99999
SN: 1246796     10 0.55502 0.55626 43.40681  287.19200  0.00480  0.06152  0.00000
SN: 1249395     10 0.55513 0.55626 42.60167   0.14870  0.00480  0.02058  1.00000
SN: 1260605     10 0.55534 0.55594 42.47051   0.14200  0.00480  0.03031  1.00000
SN: 1255523     10 0.55536 0.55665 42.57746   0.19910  0.00480  0.02661  0.99997
SN: 1833067     10 0.55577 0.55688 42.37580   0.17740  0.00480  0.03783  1.00000
SN: 1530191     10 0.55584 0.55710 42.73718   0.20740  0.00480  0.07758  0.99977
SN: 1256505     10 0.55626 0.55738 42.45324   0.12270  0.00480  0.02670  1.00000
SN: 1504139     10 0.55644 0.55708 42.44337   0.11210  0.00480  0.04630  1.00000
SN: 1256764     10 0.55649 0.55774 42.31704   0.14830  0.00480  0.01941  1.00000
SN: 1251600     10 0.55760 0.55887 42.56174   0.12880  0.00470  0.04774  1.00000
SN: 1635042     10 0.55833 0.55948 42.38876   0.11200  0.00470  0.01148  1.00000
SN: 1311590     10 0.55910 0.56040 42.47750   0.13230  0.00470  0.01384  1.00000
SN: 1331976     10 0.55939 0.56062 43.46257  240.79260  0.00470  0.03701  0.00000
SN: 1810087     10 0.55943 0.55997 42.60226   0.19590  0.00470  0.01988  1.00000
SN: 1304779     10 0.55993 0.56050 42.46861   0.08670  0.00470  0.03933  1.00000
SN: 1249182     10 0.56017 0.56135 42.22838   0.20490  0.00470  0.05645  0.99944
SN: 1252751     10 0.56059 0.56173 42.49604   0.12370  0.00470  0.02461  1.00000
SN: 1915087     10 0.56104 0.56216 42.53067   0.19840  0.00470  0.03831  0.99998
SN: 1259500     10 0.56161 0.56288 42.38505   0.13730  0.00470  0.07391  0.99993
SN: 1289555     10 0.56173 0.56289 42.35036   0.13260  0.00470  0.01819  0.99998
SN: 1262267     10 0.56215 0.56332 42.20052   0.20920  0.00470  0.04411  0.99966
SN: 1337321     10 0.56258 0.56389 42.55275   0.13930  0.00470  0.03437  1.00000
SN: 1303952     10 0.56262 0.56387 42.66073   0.15840  0.00470  0.02170  1.00000
SN: 1654105     10 0.56271 0.56331 42.31171   0.14300  0.00470  0.03161  0.99999
SN: 1319926     10 0.56341 0.56400 42.51482   0.21500  0.00470  0.04539  0.99978
SN: 1878335     10 0.56371 0.56500 42.52928   0.13330  0.00470  0.02366  1.00000
SN: 1259585     10 0.56401 0.56530 42.68737   0.14820  0.00470  0.03724  0.99985
SN: 1452059     10 0.56420 0.56550 42.45266   0.19030  0.00470  0.04169  0.99595
SN: 1330903     10 0.56429 0.56544 42.73406   0.14060  0.00470  0.02172  1.00000
SN: 1338278     10 0.56430 0.56560 42.56671   0.14600  0.00470  0.04048  1.00000
SN: 1285317     10 0.56441 0.56555 42.45192   0.15590  0.00470  0.01608  0.99999
SN: 1876287     10 0.56445 0.56558 42.49112   0.11020  0.00470  0.01821  0.99911
SN: 1432141     10 0.56489 0.56600 42.87898   0.19480  0.00470  0.08295  0.78670
SN: 1279501     10 0.56527 0.56655 42.48296   0.16950  0.00470  0.02920  0.99987
SN: 1283855     10 0.56536 0.56651 42.36436   0.17430  0.00470  0.06045  0.99997
SN: 1942106     10 0.56584 0.56638 42.64215   0.15950  0.00470  0.05212  1.00000
SN: 1315890     10 0.56699 0.56815 42.94734   0.22810  0.00470  0.03819  0.98427
SN: 1595127     10 0.56740 0.56799 42.70286   0.12090  0.00470  0.01789  1.00000
SN: 1259561     10 0.56751 0.56882 42.49551   0.12700  0.00470  0.01245  1.00000
SN: 1643338     10 0.56788 0.56915 42.78146   0.17580  0.00470  0.02483  0.99991
SN: 1850154     10 0.56823 0.56884 42.61089   0.20990  0.00470  0.03824  0.99997
SN: 1328089     10 0.56864 0.56980 42.43725   0.17150  0.00470  0.01728  0.99997
SN: 1345458     10 0.56872 0.56932 42.60493   0.18360  0.00470  0.01473  1.00000
SN: 1512101     10 0.56872 0.57000 42.48884   0.11500  0.00470  0.05361  0.99998
SN: 1326273     10 0.56949 0.57013 43.61522  235.47620  0.00470  0.01689  0.00000
SN: 1895233     10 0.57035 0.57098 42.13496   0.17050  0.00470  0.02091  0.99917
SN: 1248936     10 0.57093 0.57208 42.73648   0.20930  0.00470  0.02463  1.00000
SN: 1643063     10 0.57188 0.57319 43.00301   0.19990  0.00460  0.03489  1.00000
SN: 1302353     10 0.57193 0.57305 42.57889   0.12400  0.00460  0.02929  1.00000
SN: 1251436     10 0.57349 0.57464 42.64924   0.19480  0.00460  0.10214  0.99341
SN: 1328103     10 0.57472 0.57589 42.72082   0.19500  0.00460  0.02384  0.99982
SN: 1320278     10 0.57508 0.57622 42.50773   0.18920  0.00460  0.02245  0.99998
SN: 1466032     10 0.57606 0.57717 42.57391   0.16240  0.00460  0.01268  1.00000
SN: 1562098     10 0.57618 0.57747 42.62740   0.12150  0.00460  0.02482  1.00000
SN: 1634024     10 0.57629 0.57760 42.73394   0.16680  0.00460  0.03642  1.00000
SN: 1255142     10 0.57675 0.57790 42.62731   0.17870  0.00460  0.06510  0.99826
SN: 1448122     10 0.57688 0.57752 42.67354   0.15550  0.00460  0.01388  1.00000
SN: 1849244     10 0.57697 0.57826 42.63748   0.13760  0.00460  0.06808  0.99999
SN: 1253243     10 0.57729 0.57842 42.68395   0.19780  0.00460  0.04036  0.99965
SN: 1337228     10 0.57741 0.57858 42.81404   0.20830  0.00460  0.03376  0.99998
SN: 1773189     10 0.57744 0.57870 42.74876   0.27360  0.00460  0.01276  0.99986
SN: 1335854     10 0.57869 0.57927 42.63450   0.17500  0.00460  0.05194  0.99995
SN: 1320447     10 0.57892 0.58009 42.62584   0.15580  0.00460  0.04604  0.99999
SN: 1330339     10 0.57914 0.57968 42.67318   0.22610  0.00460  0.01956  0.99899
SN: 1282966     10 0.58012 0.58072 42.53335   0.16220  0.00460  0.01553  0.99999
SN: 1847028     10 0.58021 0.58138 42.56108   0.30570  0.00460  0.05424  0.99315
SN: 1252810     10 0.58026 0.58140 42.68550   0.14130  0.00460  0.05776  0.99996
SN: 1435033     10 0.58040 0.58096 42.81045   0.17190  0.00460  0.02072  0.99957
SN: 1501158     10 0.58049 0.58162 42.80252   0.29610  0.00460  0.01893  0.99884
SN: 1255382     10 0.58055 0.58171 42.55041   0.15290  0.00460  0.01501  0.99999
SN: 1340470     10 0.58057 0.58187 42.69626   0.14620  0.00460  0.04942  0.99999
SN: 1262055     10 0.58072 0.58130 42.76776   0.17510  0.00460  0.01884  1.00000
SN: 1770225     10 0.58074 0.58200 42.76382   0.18910  0.00460  0.02623  0.99920
SN: 1927254     10 0.58091 0.58150 43.03579   0.18040  0.00460  0.04537  0.99957
SN: 1533035     10 0.58117 0.58247 42.83029   0.17600  0.00460  0.02175  0.99996
SN: 1304652     10 0.58126 0.58240 42.66233   0.13910  0.00460  0.01738  1.00000
SN: 1314162     10 0.58141 0.58267 42.66327   0.15070  0.00460  0.04748  1.00000
SN: 1263580     10 0.58276 0.58393 42.64401   0.20270  0.00460  0.02802  1.00000
SN: 1336384     10 0.58306 0.58439 42.79718   0.16050  0.00460  0.04139  0.99981
SN: 1315191     10 0.58357 0.58471 42.75385   0.14380  0.00460  0.05266  1.00000
SN: 1770206     10 0.58411 0.58524 42.47388   0.14260  0.00460  0.02521  0.99999
SN: 1300531     10 0.58454 0.58567 42.87249   0.17250  0.00460  0.03884  0.99999
SN: 1338485     10 0.58466 0.58582 42.77978   0.12690  0.00460  0.04561  0.99998
SN: 1256819     10 0.58576 0.58701 42.72266   0.16810  0.00460  0.02302  0.99998
SN: 1334265     10 0.58586 0.58646 42.73809   0.21370  0.00450  0.02038  1.00000
SN: 1331719     10 0.58627 0.58740 42.67303   0.20500  0.00450  0.02217  0.99996
SN: 1302572     10 0.58740 0.58858 42.69433   0.13140  0.00450  0.02353  1.00000
SN: 1848092     10 0.58770 0.58883 42.73387   0.14790  0.00450  0.02435  0.99997
SN: 1257129     10 0.58817 0.58932 42.52814   0.16960  0.00450  0.04493  0.99904
SN: 1294971     10 0.58822 0.58877 42.98605   0.17940  0.00450  0.05197  0.99991
SN: 1303118     10 0.58838 0.58967 42.86268   0.24260  0.00450  0.03973  0.99998
SN: 1255657     10 0.58881 0.59011 43.09629   0.18940  0.00450  0.01784  0.99946
SN: 1333576     10 0.58893 0.59011 42.60785   0.28710  0.00450  0.01979  0.99806
SN: 1370806     10 0.58895 0.58950 42.91956   0.18150  0.00450  0.02513  0.99997
SN: 1575072     10 0.59028 0.59156 42.76392   0.13090  0.00450  0.02822  0.99985
SN: 1946322     10 0.59043 0.59098 42.77888   0.12770  0.00450  0.03412  1.00000
SN: 1253997     10 0.59079 0.59134 42.64340   0.16240  0.00450  0.02706  1.00000
SN: 1260639     10 0.59141 0.59196 42.61094   0.20290  0.00450  0.05493  0.99766
SN: 1299439     10 0.59158 0.59271 42.88893   0.15530  0.00450  0.02853  1.00000
SN: 1595110     10 0.59269 0.59325 42.73041   0.15820  0.00450  0.02217  1.00000
SN: 1889226     10 0.59276 0.59338 42.35482   0.17220  0.00450  0.03500  0.99988
SN: 1625059     10 0.59279 0.59391 42.91322   0.18070  0.00450  0.04006  1.00000
SN: 1290191     10 0.59506 0.59567 42.38500   0.21970  0.00450  0.01981  0.99984
SN: 1319653     10 0.59552 0.59613 42.66100   0.14660  0.00450  0.02122  1.00000
SN: 1433226     10 0.59618 0.59750 42.72921   0.23270  0.00450  0.06172  0.99998
SN: 1309051     10 0.59629 0.59756 42.52839   0.18870  0.00450  0.02491  0.99766
SN: 1252313     10 0.59692 0.59808 42.72642   0.12610  0.00450  0.01567  1.00000
SN: 1341423     10 0.59710 0.59825 42.48969   0.14240  0.00450  0.05247  1.00000
SN: 1258591     10 0.59750 0.59880 42.52621   0.23070  0.00450  0.06543  0.93740
SN: 1251126     10 0.59788 0.59845 42.76002   0.12070  0.00450  0.02785  1.00000
SN: 1261236     10 0.59789 0.59850 42.49938   0.20470  0.00450  0.17658  0.99980
SN: 1500076     10 0.59892 0.60024 42.72898   0.16200  0.00450  0.09660  1.00000
