SNID,PROB_SNNTRAINV19_z_TRAINDES_V19
1246874,0.0000
1330617,0.0000
1297679,0.9402
1254342,0.0028
1451099,0.2053
1297676,0.0000
1908362,0.0000
1326515,0.0588
1246954,0.0000
1334908,0.0000
1278279,0.0000
1291290,0.0000
1249917,0.0000
1327732,0.0000
1472034,0.0000
1302900,0.0000
1789023,0.0000
1292003,0.9880
1326299,1.0000
1248841,0.0000
1310939,0.0000
1947211,0.0000
1450124,0.0000
1891030,0.9876
1328849,0.0000
1849034,0.0000
1879279,0.0000
1367624,0.0000
1273418,0.9995
1267209,0.9045
1946070,0.0000
1513043,0.3062
1309899,0.0000
1331670,0.0000
1281133,0.0000
1321113,0.0000
1278576,0.9994
1337838,1.0000
1790103,0.0000
1286940,0.0000
1703125,0.0000
1340806,0.0000
1251258,0.0000
1259217,0.0000
1335387,0.9999
1852130,0.0000
1774041,0.0000
1283245,0.0000
1312826,0.0000
1247522,0.0000
1306953,0.0000
1308772,0.9943
1279473,0.0000
1281671,0.9903
1930094,0.0000
1370624,0.0000
1332222,0.0000
1574050,0.0000
1313026,0.9999
1389047,0.0120
1247194,0.0000
1551098,0.0000
1292760,0.0000
1653178,0.9977
1273207,0.0000
1280201,0.8449
1309330,0.0144
1882242,0.0002
1728061,0.0000
1247406,0.0000
1657074,0.0000
1260068,0.0000
1247363,0.8520
1286332,0.0000
1292126,0.0000
1303279,0.9922
1263856,0.9998
1266276,0.4999
1259202,0.0000
1284672,0.0000
1893030,0.0000
1293425,0.0000
1275758,0.0000
1899295,0.0000
1322656,0.0000
1258478,0.0000
1324845,0.0000
1320437,0.0000
1275830,0.0000
1303776,0.8549
1297068,0.0000
1915063,0.0000
1851051,0.0001
1293287,0.2323
1344692,0.8939
1285820,0.0000
1338170,1.0000
1298340,0.0000
1257221,0.0000
1315024,0.0000
1348624,0.9902
1751039,0.0000
1434121,0.0002
1341028,0.0000
1289977,0.0000
1412106,0.0000
1896259,0.0000
1710028,0.0000
1423035,0.0000
1255174,0.0000
1335192,0.0000
1392244,0.0000
1367666,0.0000
1847174,0.0000
1336894,0.0185
1249334,0.9969
1254260,0.0000
1515035,0.0000
1342066,0.0000
1567076,0.0665
1246965,0.0000
1878665,0.0000
1701024,0.0000
1338243,0.0000
1266422,0.0000
1576122,0.0002
1920313,0.0000
1850468,0.0000
1279247,0.0000
1261246,0.0039
1317555,0.0000
1948282,0.0000
1265845,0.0000
1331660,0.9997
1263785,0.9709
1294652,0.0000
1297815,0.0000
1251172,0.0000
1346481,0.0000
1283194,0.0000
1889146,0.0000
1313698,1.0000
1347878,0.9991
1434079,0.0000
1300504,0.0000
1849043,0.0015
1878533,0.0000
1312274,0.9999
1281939,0.0000
1300809,0.0000
1295346,0.0000
1311558,0.0000
1368175,0.0000
1277227,0.9834
1306717,0.0001
1899053,1.0000
1255356,0.0000
1400026,0.9988
1304921,0.0001
1265099,0.0000
1433314,0.0000
1881019,0.0072
1780374,0.0011
1770548,0.0000
1297765,0.0000
1375087,0.9995
1773289,0.0000
1279740,0.9983
1281766,0.0000
1285229,0.0000
1253556,0.0000
1248101,0.0000
1340190,0.0000
1262327,0.0000
1253578,0.0000
1368482,1.0000
1402078,0.0000
1249896,0.0000
1292751,0.0000
1247500,0.0000
1679024,0.0000
1339666,0.9939
1966088,0.0000
1979069,0.0000
1655216,0.0573
1399032,0.0000
1280512,0.0000
1300954,0.0000
1735032,0.0000
1897210,0.0000
1249031,0.2998
1320456,0.0000
1712066,0.9990
1292403,0.0000
1297330,0.0000
1251153,0.0000
1876743,0.0000
1559051,1.0000
1923415,0.9978
1655185,0.0000
1293249,0.0000
1380219,0.0000
1253590,0.0000
1285813,0.0000
1325906,0.0000
1329014,0.0000
1506050,0.0028
1314908,0.0000
1277855,0.0000
1880439,0.0000
1258135,0.0000
1309297,0.0000
1305966,0.0000
1295789,0.0000
1592067,0.9992
1280759,0.0000
1335690,0.0000
1302813,0.0000
1255532,0.0000
1307928,0.0000
1277919,0.0000
1250628,0.0002
1920365,1.0000
1792093,1.0000
1602033,1.0000
1248469,0.0000
1258984,0.0001
1333253,0.0000
1284984,0.0000
1367132,0.0000
1392190,0.0000
1285565,0.0000
1291159,0.9997
1259750,0.0000
1637070,0.0000
1292018,0.0000
1878621,0.0000
1336558,0.9994
1280684,0.0000
1335783,0.0006
1260351,0.0000
1277764,0.0072
1889231,0.0000
1335820,0.6755
1301345,0.0000
1790179,0.0000
1708065,0.0000
1319279,0.0000
1274273,0.0000
1307845,0.0000
1326121,0.9447
1349451,0.0000
1247043,0.0000
1266255,0.9097
1335767,0.0001
1776227,0.0000
1277716,0.9978
1387022,0.0000
1935161,0.9141
1380161,0.0000
1265310,0.0000
1273622,0.9974
1250942,0.0000
1961155,0.0000
1882111,0.0000
1450078,0.0000
1311767,0.0000
1306067,1.0000
1248626,0.0097
1372155,0.0000
1262761,0.0000
1250671,0.0000
1895153,0.0000
1307277,0.9999
1569050,1.0000
1252159,0.7502
1936190,0.0000
1249415,0.0000
1247105,0.0000
1331905,0.0000
1331038,0.0000
1897300,0.0000
1314842,0.0000
1296091,0.0000
1309171,0.0019
1250515,0.0000
1264539,0.0000
1292196,0.0000
1277749,0.0000
1948490,0.0000
1367622,0.0000
1905284,0.0000
1641065,0.0149
1721043,0.0000
1247507,0.0001
1344013,0.0000
1881197,0.0000
1285471,0.0000
1952083,0.0000
1253316,0.0000
1273642,0.0000
1968056,0.0000
1702112,0.9993
1296360,0.0010
1335693,0.0000
1251127,0.0000
1248173,0.0000
1540029,0.0000
1562147,0.0000
1262730,0.0000
1950050,0.0000
1852117,0.0168
1335701,0.0000
1967018,0.0000
1904143,0.0000
1286048,0.0000
1644295,0.0000
1939064,0.0000
1330595,0.0000
1283259,0.0000
1905018,0.0000
1784110,0.8612
1303003,0.0018
1253513,0.0000
1298586,0.0000
1339682,0.0000
1706113,0.0000
1778046,0.9194
1331430,0.9731
1250854,0.0000
1900772,0.0000
1347959,0.0000
1261085,0.0000
1305388,0.0049
1276038,0.0000
1249568,0.0000
1485070,0.0000
1316701,0.9999
1641205,0.0000
1248879,0.0000
1864071,0.0000
1250526,0.0000
1279402,0.0000
1898093,0.0000
1443090,0.0000
1273200,0.0000
1317373,0.0000
1644289,0.0000
1391221,0.0000
1305946,0.9988
1254339,0.0119
1742032,0.0000
1323837,0.0139
1948305,0.0000
1303551,0.9981
1291123,0.0000
1777216,0.9975
1291402,0.9625
1915237,1.0000
1267241,0.0000
1770374,0.0000
1326630,0.0000
1311032,0.0000
1252661,0.0000
1329266,0.0000
1333165,0.0000
1304889,0.0000
1879625,0.0000
1299168,0.0000
1491057,0.0000
1259637,0.0000
1658072,0.0000
1281568,0.0000
1332662,0.0000
1706050,0.9987
1420037,0.0000
1246517,0.0000
1253358,0.9991
1299772,0.0000
1253260,0.0000
1316831,0.9999
1314050,0.0000
1292706,0.9260
1257530,0.0000
1251028,0.9590
1890089,0.0000
1255527,0.0000
1257403,0.1418
1380109,0.0000
1299124,0.0000
1282493,0.0000
1292765,0.0000
1335277,0.0000
1251061,0.0000
1311685,0.0000
1249081,0.0000
1266410,0.0000
1292935,0.0000
1334469,0.0002
1253246,0.0000
1278888,0.0000
1349796,0.0000
1273225,0.0000
1281907,0.0011
1901738,0.9999
1646075,0.0000
1257226,0.0000
1278021,0.0000
1653070,0.0000
1283943,0.0000
1274222,0.0000
1346669,0.0001
1294713,0.0000
1951106,0.0002
1326763,0.0000
1261298,0.0018
1248692,0.0000
1309323,0.7101
1307270,0.0000
1706099,0.0000
1456065,0.0000
1305061,0.0000
1300594,0.0000
1578103,1.0000
1729035,0.0000
1440057,1.0000
1710031,0.0000
1254971,0.0000
1387045,0.0101
1251425,0.0000
1850048,0.0000
1851062,0.0012
1322045,0.0000
1247878,0.0000
1337926,0.5995
1249251,0.0106
1291845,0.0000
1248925,1.0000
1278036,0.0000
1252483,0.0000
1817287,0.0038
1334588,0.0000
1876421,1.0000
1272994,0.0000
1277931,0.0000
1298779,0.0000
1530035,0.0000
1850279,0.0000
1310929,0.0000
1390284,0.0000
1773162,0.9837
1308952,0.0000
1295697,0.0000
1770237,0.0000
1294819,0.0000
1250023,0.0000
1250291,0.0000
1247531,0.0000
1263592,0.0000
1283924,0.0000
1315191,1.0000
1265403,0.0000
1325786,0.0000
1901904,0.0000
1283148,0.0009
1347020,0.0000
1784042,0.0000
1263579,0.9999
1277803,0.0000
1278228,0.0000
1348424,0.2014
1564082,0.0000
1326184,0.0000
1274090,0.0000
1335843,0.0000
1279498,0.0000
1307748,1.0000
1344668,0.9999
1246698,0.0000
1318304,0.9997
1780396,0.0000
1950024,0.9786
1300787,0.0000
1291848,0.0000
1315862,0.0000
1326692,0.9992
1290798,0.0000
1317526,0.9972
1701079,0.9917
1715027,0.0000
1334859,0.0000
1341266,0.0000
1961180,0.0000
1253429,0.0000
1318189,0.0000
1579030,0.0000
1264637,0.1010
1291805,0.0000
1930135,0.0000
1258447,0.0000
1305682,0.1990
1700026,0.0000
1842091,0.0000
1311758,0.0001
1250492,0.0000
1252141,0.0000
1300372,0.0000
1506025,0.0000
1247697,0.0017
1291201,0.0000
1279486,0.0000
1848057,0.0000
1297784,0.0000
1291972,0.0000
1913273,0.0000
1281869,0.0000
1317488,0.0000
1418113,0.0000
1255978,0.0000
1345594,0.8894
1302975,0.0000
1770287,0.0000
1779059,0.0000
1287887,0.0053
1265254,0.0000
1339176,0.9967
1439029,0.0000
1315562,0.0000
1905100,0.0000
1253009,0.0000
1921072,0.0000
1340814,0.0000
1325499,0.0000
1249072,0.0000
1341853,0.9995
1265843,0.0000
1894057,0.0000
1315861,0.0000
1451080,0.0000
1283018,0.0000
1259511,1.0000
1307843,0.9841
1861144,0.0000
1301629,0.0000
1253871,0.5562
1294017,0.0000
1391056,0.0000
1261130,0.0000
1247097,0.0008
1308568,0.9769
1933027,0.0000
1302729,0.0000
1935142,0.9996
1311658,0.0000
1254052,0.9447
1347513,0.9656
1926205,0.0000
1562091,0.0001
1261347,0.0000
1901942,0.0000
1260645,0.9997
1443083,0.0000
1335887,0.0000
1644018,0.0000
1922188,0.0036
1340756,0.0000
1266711,0.0000
1336922,0.0000
1253360,0.0000
1319614,0.9155
1936109,0.0000
1311034,0.0000
1748022,0.0000
1309670,0.0000
1323274,0.0000
1253087,0.0000
1254331,0.0000
1292899,0.0000
1960055,0.0000
1248054,0.0000
1262201,0.0000
1265260,0.8700
1305084,0.9845
1280267,0.0000
1290335,0.0000
1904347,0.0000
1939150,0.0000
1255545,1.0000
1286326,0.0733
1288394,0.0000
1647082,0.0000
1265423,0.0181
1291418,0.0000
1250381,0.0000
1275328,0.0000
1338224,0.0000
1311591,0.0000
1263931,0.0000
1905101,0.0000
1249245,0.4393
1294519,0.0000
1311449,0.0000
1346390,0.0000
1900844,0.0000
1263936,0.9974
1282825,0.0211
1262754,0.0000
1306852,0.0000
1251151,0.0000
1246285,0.0000
1254408,0.0000
1252910,0.0000
1368400,0.0003
1878690,0.0000
1305487,0.0000
1282285,0.0000
1812092,0.5759
1974019,0.9644
1262105,0.0000
1291441,0.0000
1311711,0.0000
1340922,0.0000
1340887,0.0000
1421196,0.0000
1275275,0.0000
1330632,0.0000
1638069,0.0000
1947217,0.0069
1306989,0.0000
1246980,0.0000
1300692,0.0000
1331672,0.0000
1343656,0.0341
1979100,0.0000
1551030,0.0000
1367234,1.0000
1383045,0.0000
1904379,0.0000
1908495,0.0000
1310450,0.0246
1334330,0.0000
1307137,0.0003
1347692,0.0000
1253452,0.0001
1347753,0.0000
1308368,0.0000
1891107,1.0000
1370388,0.0000
1303313,0.0000
1295941,0.0000
1308861,0.0000
1314554,0.9999
1341306,0.0000
1880429,0.8511
1346966,1.0000
1341255,0.0000
1259640,0.0000
1923248,0.0000
1251596,0.0000
1285468,0.0000
1904194,0.0000
1895045,0.0012
1780085,0.0000
1336002,0.8975
1432253,0.0000
1904290,0.0000
1251975,0.9997
1435043,0.0000
1291473,0.0050
1915074,0.0000
1255657,0.9987
1928231,0.0000
1297873,0.0005
1340132,0.9892
1926057,0.4790
1255480,0.0001
1810261,0.0000
1705101,0.0000
1305350,0.9961
1484035,0.0003
1261456,1.0000
1906134,0.0000
1307751,0.0497
1488029,1.0000
1319965,0.0000
1281555,0.0000
1340641,0.0000
1947044,0.0000
1260400,0.0000
1348556,0.0000
1253711,0.0000
1259212,0.0000
1303026,0.0000
1282280,0.0000
1284254,0.0000
1407098,0.0000
1290779,0.9807
1246604,0.0000
1923418,0.0000
1278828,0.0000
1246480,0.0000
1304165,0.0002
1488069,0.0000
1937059,0.0000
1308845,0.0000
1289555,0.9999
1293938,0.0000
1282495,0.0000
1292220,0.9916
1639025,1.0000
1254485,0.9995
1275386,0.0000
1433145,0.7874
1263788,0.9999
1959058,0.0000
1280714,0.0000
1251427,0.0000
1274190,0.0000
1779068,0.0000
1430101,0.0000
1273173,0.0000
1641356,0.0000
1249855,0.6637
1344311,0.0552
1635020,0.0000
1936086,0.0000
1946285,0.0000
1599039,0.0000
1312394,0.0000
1773257,0.0000
1741033,0.0000
1282990,0.0000
1254358,0.0000
1339351,0.0000
1774124,0.0000
1294540,0.0000
1295249,0.9998
1280128,0.0000
1247580,0.0000
1254879,0.0000
1248676,0.0000
1301253,0.0000
1326454,0.9995
1302709,0.0000
1282157,0.9692
1254227,0.0003
1370880,0.0000
1382022,0.0000
1293106,0.0000
1290891,0.0000
1896034,0.0004
1275309,0.0000
1336718,0.0000
1895195,0.0000
1418136,0.0000
1446086,0.9985
1298669,0.0000
1293805,0.0691
1337117,1.0000
1266965,0.0005
1326492,0.0000
1861463,0.0000
1939046,0.0000
1316793,0.0118
1299159,0.0000
1256335,0.9999
1311731,0.1170
1294686,0.0000
1292634,0.0000
1366453,0.0000
1876703,0.0000
1734034,0.0000
1701073,0.0000
1897233,0.0000
1314941,0.0000
1297318,0.9999
1773339,0.9219
1255118,0.0000
1409115,0.0000
1261522,0.0000
1876738,0.0000
1289883,0.0000
1332467,0.0000
1274685,0.0000
1645254,0.9983
1447092,0.0000
1862296,0.0000
1319270,0.0000
1266982,0.0000
1291284,0.0009
1266543,0.0000
1314847,1.0000
1258118,0.9994
1301038,0.9917
1367620,0.0000
1321834,0.0000
1316385,1.0000
1276210,0.0002
1901832,1.0000
1923441,0.0000
1562169,0.0000
1315812,0.0000
1457058,0.0000
1299444,0.0000
1327617,0.0000
1280223,0.0000
1640057,0.0034
1784111,0.0000
1627027,0.0000
1912177,0.2017
1248472,0.0000
1330031,1.0000
1729049,0.0000
1320251,1.0000
1264673,0.0000
1879377,0.0000
1249137,1.0000
1291517,0.9202
1321517,0.0732
1284666,0.7660
1295475,0.0000
1303537,0.0000
1277961,0.0000
1256150,0.0000
1444099,0.0000
1373096,0.0000
1304959,0.0000
1255739,0.0000
1920017,0.0000
1300968,0.0000
1390028,0.0000
1304450,0.0001
1939152,0.0000
1338324,0.9521
1260170,0.0000
1960058,0.0000
1922292,0.0000
1309893,0.0000
1370133,0.9840
1915243,0.0745
1254347,0.0000
1281116,0.9699
1290619,0.0000
1950039,0.0000
1627062,0.0000
1293154,0.0000
1308589,0.1048
1773246,0.0000
1250522,0.0000
1850427,0.0000
1281645,0.0000
1274741,0.5960
1599046,0.0000
1293371,0.0000
1780118,0.0000
1259986,0.0000
1619032,0.0000
1891201,0.0000
1302703,0.0000
1315837,0.0000
1296445,0.0000
1368158,0.0000
1304179,0.0000
1256032,0.0000
1658045,0.0000
1250868,0.0000
1302918,0.0000
1862156,0.0000
1263323,0.0000
1289724,0.0000
1392367,0.9996
1261093,0.0000
1265920,0.0000
1295856,0.0000
1307011,0.4605
1411117,0.5748
1295463,0.0000
1347230,0.0000
1899379,0.0000
1706073,0.9905
1548070,0.9999
1274104,0.0000
1282154,0.0000
1314067,1.0000
1277121,0.0000
1579033,0.0000
1582044,0.0000
1247411,0.0000
1260259,0.0000
1273578,0.9203
1292174,0.0114
1323042,0.0000
1263850,0.0000
1953032,0.0000
1246927,0.0023
1383101,0.0000
1894265,0.0000
1257070,0.0000
1258132,0.0000
1894264,0.0000
1250748,0.0000
1297465,1.0000
1471019,0.0000
1291986,0.0000
1574062,1.0000
1512020,0.0000
1327526,0.0000
1292470,0.0000
1248776,0.0107
1259985,0.0000
1900130,0.0000
1310546,0.0000
1879506,0.0000
1295465,0.0000
1343763,0.0000
1377177,0.0000
1484065,0.0000
1345184,0.0000
1251000,0.6204
1951078,0.0106
1366273,0.0000
1313019,0.0000
1909214,0.0000
1891216,0.0000
1254877,0.0000
1382036,0.0000
1946356,0.0000
1290323,0.9908
1311065,0.0000
1246292,0.0000
1925188,0.0000
1290180,0.0000
1249829,0.0000
1330121,0.0000
1439024,0.0000
1273117,0.0008
1389397,0.0000
1305585,0.0000
1346420,0.0000
1569032,0.0000
1791077,0.0235
1253242,0.7818
1575072,0.9976
1302968,0.0000
1256963,0.0000
1879187,0.9601
1247150,0.9993
1498017,0.0001
1336008,1.0000
1484088,0.0019
1370874,0.0000
1339520,0.0000
1878612,0.9916
1294661,0.0000
1289444,0.0000
1770903,0.0000
1323831,0.0000
1279429,0.0000
1780222,0.0000
1314091,0.0321
1371126,0.9995
1921471,0.0000
1303614,0.0000
1367124,0.0000
1292446,0.0000
1293043,0.0000
1292136,0.0000
1253243,0.9959
1246451,0.0000
1958121,0.0000
1250636,0.0000
1559145,0.0000
1366341,0.0000
1299046,0.0000
1380158,0.0000
1892242,0.0131
1319898,1.0000
1263715,1.0000
1349056,0.0000
1313555,0.0000
1325303,0.0000
1519030,0.0000
1291556,0.0000
1249840,0.0000
1258398,0.9992
1657088,0.0000
1346421,0.0000
1299458,0.9995
1922528,0.0000
1246973,0.0000
1289076,0.0000
1300470,0.9988
1280967,0.0000
1286137,0.0000
1344484,0.9968
1650096,0.0000
1897085,0.0000
1346646,0.0000
1258591,0.4424
1325537,0.0000
1328063,0.0000
1366195,0.9999
1303697,0.0000
1901157,0.0092
1941197,0.0000
1620059,0.0000
1786075,0.0000
1397029,0.0000
1326464,0.0000
1303666,0.0000
1935433,0.0000
1435094,0.9999
1303240,0.0000
1321231,0.0044
1643334,0.0000
1889030,0.0000
1817262,0.0000
1305234,0.0000
1253351,0.0000
1890071,0.0000
1277973,0.0000
1292997,0.9770
1255655,0.0000
1262283,0.0000
1279474,0.0000
1563063,0.9999
1247391,0.0000
1292555,0.0000
1406092,0.2791
1280521,0.0000
1810260,0.0000
1288869,0.0145
1303926,0.0000
1337616,0.0000
1759029,0.0000
1347444,0.0000
1263577,0.9974
1247504,0.0003
1410136,0.0000
1325514,0.9991
1339462,0.0000
1332632,0.9992
1879634,0.0000
1861250,0.0000
1319964,0.0000
1260615,0.0000
1313867,0.0000
1259868,0.0000
1318759,0.0000
1590020,0.0000
1294810,0.0000
1254464,0.0000
1335229,0.0000
1348832,0.0000
1331999,0.0000
1288495,0.0773
1969023,0.0000
1302058,0.9406
1883282,0.0000
1305152,0.0000
1292433,0.0001
1876206,0.0000
1246990,0.0001
1948504,0.0000
1250567,0.0017
1279461,0.0000
1289415,0.0000
1312883,0.0000
1264077,0.9916
1247991,0.0000
1392191,0.0000
1897091,0.0000
1317728,0.9722
1880275,0.0000
1878165,0.0000
1337267,0.9991
1901870,0.9994
1890193,0.0000
1255969,0.0000
1247322,0.0000
1619018,0.0000
1286411,0.0000
1372025,0.0000
1305321,0.0000
1312895,0.0000
1274448,0.0000
1932029,0.0000
1301428,0.0000
1249184,0.0000
1283007,0.0000
1286149,0.0000
1293026,0.0000
1675099,0.0000
1326599,0.0005
1249794,0.0000
1276843,0.0000
1346736,0.0000
1293959,0.0000
1641024,0.0000
1248359,0.0000
1246983,0.0000
1856071,0.0000
1295794,0.4948
1645122,0.0000
1330530,0.9999
1595116,0.0002
1283206,0.0000
1281549,0.0000
1280307,0.0000
1592087,0.0000
1402106,0.0267
1274830,0.0000
1290830,0.0000
1906486,0.0000
1376139,0.9884
1252831,0.0297
1502132,0.9997
1278829,0.0000
1310536,0.0000
1253206,0.0000
1833315,0.0000
1264573,0.0000
1296177,0.0000
1252137,0.0000
1598039,0.8683
1339232,0.9998
1332461,0.0080
1928096,0.0000
1336359,0.9995
1780133,0.0015
1811023,0.0000
1279434,0.0000
1296837,0.0000
1267196,0.0000
1311016,0.0000
1335649,0.0000
1283274,0.0000
1367369,0.0000
1252670,0.0000
1248243,1.0000
1910131,0.0000
1366346,0.0000
1292316,0.0000
1279415,0.0000
1434201,0.0000
1260960,0.0000
1391127,0.0000
1340952,0.0000
1296075,0.0000
1254222,0.0000
1286510,0.0000
1252264,0.9996
1910183,0.0000
1306202,0.0000
1304734,0.6652
1881330,0.0000
1253191,0.0000
1325192,0.9920
1310964,0.9999
1254691,0.0000
1738033,0.0000
1302992,0.0000
1421168,0.0001
1919049,0.0199
1780185,0.0000
1864095,0.0000
1946253,0.0000
1939201,0.0000
1345751,0.0000
1304011,0.0013
1317575,0.0000
1309505,0.0000
1300025,1.0000
1288786,0.0000
1249093,0.0000
1294675,0.0000
1326263,0.0000
1345899,0.0001
1366761,0.2892
1246477,0.9711
1282659,0.0000
1281137,0.0000
1883196,0.0000
1292846,0.0000
1851063,0.0000
1881305,0.0000
1291978,0.0000
1293278,0.0000
1313301,0.0000
1549119,0.0000
1286134,0.9539
1883218,0.0000
1501107,0.0000
1326274,0.0000
1338088,0.0317
1281909,0.0011
1253895,0.9882
1292564,0.0000
1304991,0.9925
1881183,0.0001
1949052,0.0000
1262866,0.0000
1292281,0.0000
1881308,0.0000
1246765,0.0000
1331899,1.0000
1338266,1.0000
1886041,0.0000
1282098,0.0000
1923155,0.9995
1249577,0.0661
1699106,0.9551
1291597,0.0000
1432085,0.0000
1456045,0.9676
1283019,0.0000
1897274,0.0000
1332793,0.0000
1853211,0.0219
1777338,0.0000
1390343,0.9999
1890130,0.0010
1302714,0.0000
1262690,0.0000
1281094,0.0000
1501028,0.0000
1296626,0.0475
1329554,0.0000
1553023,0.0000
1282830,0.0000
1542024,0.0000
1448071,0.0000
1262996,0.0000
1294961,0.0000
1908404,0.0000
1441029,0.0000
1325775,0.0000
1933035,0.2579
1252814,0.0000
1307073,0.9384
1551058,0.0000
1271297,0.0000
1299854,0.0000
1930143,0.0000
1265925,0.0000
1253450,0.0000
1861397,0.0000
1928188,0.0000
1631045,0.0000
1384040,0.0000
1479085,0.0000
1262928,0.0000
1895023,0.0000
1780082,0.0000
1942081,0.0000
1430143,0.0000
1336009,1.0000
1593028,0.0000
1330261,0.0000
1249881,0.0000
1291498,0.0000
1290191,0.9973
1275287,0.0000
1883193,0.0000
1645042,0.0000
1880620,0.0000
1345723,0.0000
1289433,0.0003
1514043,0.8486
1958119,0.0000
1458040,0.0000
1299294,0.9914
1370130,0.0001
1652035,0.0000
1380092,0.5066
1455076,0.0385
1250256,0.0000
1351068,0.9782
1848361,0.0000
1294953,0.9947
1292135,0.0000
1905238,0.0000
1588039,0.0000
1918078,0.0000
1368188,1.0000
1291045,0.0000
1517061,0.0000
1295320,0.0000
1442063,0.0000
1892217,1.0000
1253659,0.0000
1585043,0.0000
1700017,0.0000
1433047,0.0000
1250741,0.0000
1442096,0.6336
1283882,0.0000
1642117,0.9968
1274738,0.0000
1879256,1.0000
1848280,0.0000
1880504,0.9979
1367399,0.0000
1248907,1.0000
1264707,0.0159
1326478,0.0000
1295823,0.0000
1295572,0.0000
1326025,0.0007
1275131,0.0000
1891139,0.0000
1326027,0.0000
1248764,0.0000
1319207,0.0000
1879269,0.0000
1281977,0.0002
1933020,0.9073
1466085,0.0000
1338145,0.0000
1299777,0.0000
1934278,0.0000
1778026,0.9843
1878157,0.0000
1271305,0.0000
1636090,0.0000
1284563,0.0000
1309891,0.0000
1266944,0.0000
1247537,1.0000
1262535,0.0000
1946072,0.0000
1263308,0.0000
1277920,0.0000
1321124,0.0000
1290393,0.0000
1254671,0.9999
1390033,0.0000
1777182,0.0009
1719037,0.9994
1655179,0.0001
1315962,0.0000
1295512,0.0000
1247922,0.0000
1279432,0.0000
1346752,0.0000
1258222,0.0168
1699063,0.2157
1900871,0.0000
1258996,0.0897
1247045,0.0000
1250795,0.0015
1324855,0.0000
1933194,0.0000
1307917,0.0000
1294660,0.0000
1303218,0.0000
1302924,0.0000
1246944,0.0000
1923032,0.0197
1250924,0.0129
1247925,0.0483
1448093,0.0000
1343622,0.0000
1324952,0.0000
1290124,0.0000
1311730,0.0000
1253840,0.0000
1899169,0.0000
1909371,0.0000
1901376,0.0000
1916089,0.0000
1281548,0.0000
1415017,0.0000
1279377,0.0000
1304127,1.0000
1849232,0.0000
1277809,0.0000
1246498,0.0000
1818019,0.0000
1927130,0.0000
1459022,0.0697
1370290,0.9574
1305698,0.0000
1340773,0.0000
1964029,0.0000
1278627,0.0000
1328888,0.0000
1332303,0.0000
1251615,0.0000
1312769,0.0000
1431247,0.0000
1366410,0.0000
1346719,0.8177
1254966,0.0000
1248801,0.0000
1263982,0.0000
1278445,0.0000
1309215,0.9990
1434051,0.0000
1310880,0.0000
1311631,0.9994
1366250,0.0000
1315648,0.0000
1430070,0.0000
1282128,0.0000
1303579,0.0000
1291387,0.0000
1882102,0.0000
1440069,0.0000
1380218,0.0000
1302672,0.0000
1313353,0.0000
1300962,0.0000
1250821,0.0000
1308416,0.0000
1273087,0.0001
1862153,0.0000
1879668,0.0000
1654039,0.9201
1722033,0.0000
1247299,0.0000
1248696,0.0000
1262736,1.0000
1326503,0.0000
1651018,0.0000
1851158,0.0000
1312434,0.9842
1303325,0.0000
1581048,1.0000
1876385,0.0000
1274457,0.0004
1278428,0.0000
1946322,1.0000
1246668,0.0000
1339497,0.0000
1415028,0.0000
1334625,0.0000
1250824,0.0000
1255582,0.4883
1283391,0.0000
1340900,0.0000
1946145,0.0000
1282130,0.0000
1367680,0.0000
1314366,0.0000
1510021,0.0000
1934089,0.0000
1878160,0.0000
1278661,0.0000
1288194,0.0000
1253469,0.1428
1308148,0.0000
1340515,0.0000
1318227,0.0000
1326932,0.0000
1267578,0.0003
1260050,1.0000
1257881,0.0000
1880318,0.0000
1780109,0.0000
1247290,0.0000
1260159,0.9949
1276607,0.0000
1368117,0.0000
1901782,0.0000
1931193,0.0000
1246681,0.0000
1324226,0.0000
1281240,0.0000
1332635,0.0000
1950116,0.0000
1303884,0.0000
1333662,0.0000
1912035,0.0000
1777345,0.0003
1430257,0.0000
1897101,0.0000
1273257,0.0000
1326760,0.0000
1931119,0.0011
1295287,0.0000
1309270,0.0000
1251586,0.0000
1420184,0.0000
1247945,0.0000
1397020,0.0000
1311565,0.0000
1275291,0.0000
1267525,0.0000
1895180,0.0000
1461023,0.0000
1447077,0.0000
1275366,0.0000
1924172,0.0000
1255051,0.9122
1918098,0.0000
1347734,0.0000
1253954,0.0000
1919017,0.9998
1345770,0.0000
1330293,0.0000
1968075,0.0000
1891131,0.0000
1251387,0.0000
1313793,0.0000
1851167,0.0000
1920446,0.0000
1956219,0.0000
1912275,0.0000
1336272,0.0750
1338376,0.0000
1303735,0.0203
1334087,1.0000
1292329,0.0000
1776385,0.0000
1281945,0.0000
1246275,1.0000
1302372,0.0000
1718023,0.9198
1812108,0.0000
1310551,0.0000
1915240,0.0000
1551108,0.9874
1295030,0.0000
1295273,0.7156
1251443,0.0000
1341056,0.0000
1296400,0.0000
1894205,0.0000
1250852,0.9997
1305056,0.0000
1280301,0.0000
1248144,0.0000
1881104,0.0000
1833085,0.0004
1251753,0.0095
1289694,0.0000
1312203,0.0000
1291554,0.0000
1336317,0.0000
1905349,0.0000
1251324,0.0000
1281876,0.0000
1345218,0.0000
1323031,0.0000
1900056,0.9982
1257040,0.9999
1341205,0.0000
1299489,0.0000
1335754,0.0000
1371094,0.0000
1328726,0.0000
